"","Branch.Name","Library.Type","Address","Website","Phone.Number","latitude","longitude","Charge","type2","type3","Label"
"281","Shepard-Pruden Memorial Library","Library","106 W Water St Edenton, NC 27932","https://pettigrewlibraries.libguides.com/prl","(252) 482-4112",36.05711993,-76.6097,"Free",NA,"Library","<B>Shepard-Pruden Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>106 W Water St Edenton, NC 27932<br><a href=""https://pettigrewlibraries.libguides.com/prl"" target=""_blank"">Website</a><br>"
"282","Tyrrell County Library","Library","414 Main St Columbia, NC 27925","https://pettigrewlibraries.libguides.com/prl","(252) 796-3771",35.91788817,-76.2515,"Free",NA,"Library","<B>Tyrrell County Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>414 Main St Columbia, NC 27925<br><a href=""https://pettigrewlibraries.libguides.com/prl"" target=""_blank"">Website</a><br>"
"283","Washington County Library","Library","201 E Third St Plymouth, NC 27962","https://pettigrewlibraries.libguides.com/prl","(252) 793-2113",35.86543687,-76.7481,"Free",NA,"Library","<B>Washington County Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>201 E Third St Plymouth, NC 27962<br><a href=""https://pettigrewlibraries.libguides.com/prl"" target=""_blank"">Website</a><br>"
"284","Saluda Library","Library","44 West Main St Saluda, NC 28773","https://www.polklibrary.org/","(828) 722-5218",35.23634601,-82.3497,"Free",NA,"Library","<B>Saluda Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>44 West Main St Saluda, NC 28773<br><a href=""https://www.polklibrary.org/"" target=""_blank"">Website</a><br>"
"285","Columbus Library (Main)","Library","1289 W Mills St Columbus, NC 28722","https://www.polklibrary.org/","(828) 894-8721",35.24064173,-82.2177,"Free",NA,"Library","<B>Columbus Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1289 W Mills St Columbus, NC 28722<br><a href=""https://www.polklibrary.org/"" target=""_blank"">Website</a><br>"
"286","James Bryan Creech Library","Library","206 W Hatcher St Four Oaks, NC 27524","https://www.pljcs.org/","(919) 963-6013",35.44965458,-78.4341,"Free",NA,"Library","<B>James Bryan Creech Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>206 W Hatcher St Four Oaks, NC 27524<br><a href=""https://www.pljcs.org/"" target=""_blank"">Website</a><br>"
"287","Kenly Public Library","Library","205 Edgerton St Kenly, NC 27542","https://www.pljcs.org/","(919) 284-4217",35.59216984,-78.1243,"Free",NA,"Library","<B>Kenly Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>205 Edgerton St Kenly, NC 27542<br><a href=""https://www.pljcs.org/"" target=""_blank"">Website</a><br>"
"288","Mary Duncan Public Library","Library","100 W Main St Benson, NC 27504","https://www.pljcs.org/","(919) 894-3724",35.38093963,-78.5472,"Free",NA,"Library","<B>Mary Duncan Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>100 W Main St Benson, NC 27504<br><a href=""https://www.pljcs.org/"" target=""_blank"">Website</a><br>"
"289","Princeton Public Library","Library","101 Doctor Donnie H. Jones, Jr Blvd Princeton, NC 27569","https://www.pljcs.org/","(919) 936-9996",35.46696105,-78.1583,"Free",NA,"Library","<B>Princeton Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>101 Doctor Donnie H. Jones, Jr Blvd Princeton, NC 27569<br><a href=""https://www.pljcs.org/"" target=""_blank"">Website</a><br>"
"290","Selma Public Library","Library","301 N Pollock St Selma, NC 27576","https://www.pljcs.org/","(919) 965-8613",35.53806629,-78.2831,"Free",NA,"Library","<B>Selma Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>301 N Pollock St Selma, NC 27576<br><a href=""https://www.pljcs.org/"" target=""_blank"">Website</a><br>"
"291","Archdale Public Library","Library","10433 S Main St Archdale, NC 27263","https://www.randolphlibrary.org/","(336) 431-3811",35.8931475,-79.9384,"Free",NA,"Library","<B>Archdale Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>10433 S Main St Archdale, NC 27263<br><a href=""https://www.randolphlibrary.org/"" target=""_blank"">Website</a><br>"
"292","John W. Clark Public Library","Library","111 Sumner Pl Franklinville, NC 27248","https://www.randolphlibrary.org/","(336) 685-3100",35.74412395,-79.6943,"Free",NA,"Library","<B>John W. Clark Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>111 Sumner Pl Franklinville, NC 27248<br><a href=""https://www.randolphlibrary.org/"" target=""_blank"">Website</a><br>"
"293","Liberty Public Library","Library","239 S Fayetteville St Liberty, NC 27298","https://www.randolphlibrary.org/","(336) 622-4605",35.84975907,-79.5702,"Free",NA,"Library","<B>Liberty Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>239 S Fayetteville St Liberty, NC 27298<br><a href=""https://www.randolphlibrary.org/"" target=""_blank"">Website</a><br>"
"294","Ramseur Public Library","Library","1512 Main St Ramseur, NC 27316","https://www.randolphlibrary.org/","(336) 824-2232",35.73328644,-79.6546,"Free",NA,"Library","<B>Ramseur Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1512 Main St Ramseur, NC 27316<br><a href=""https://www.randolphlibrary.org/"" target=""_blank"">Website</a><br>"
"295","Randleman Public Library","Library","142 W Academy Street Randleman, NC 27317","https://www.randolphlibrary.org/","(336) 498-3141",35.81794803,-79.8054,"Free",NA,"Library","<B>Randleman Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>142 W Academy Street Randleman, NC 27317<br><a href=""https://www.randolphlibrary.org/"" target=""_blank"">Website</a><br>"
"296","Randolph Public Library (Main)","Library","201 Worth St Asheboro, NC 27203","https://www.randolphlibrary.org/","(336) 318-6800",35.7058754,-79.8118,"Free",NA,"Library","<B>Randolph Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>201 Worth St Asheboro, NC 27203<br><a href=""https://www.randolphlibrary.org/"" target=""_blank"">Website</a><br>"
"297","Seagrove Public Library","Library","530 Seagrove Plank Rd Seagrove, NC 27341","https://www.randolphlibrary.org/","(336) 873-7521",35.552173,-79.7811,"Free",NA,"Library","<B>Seagrove Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>530 Seagrove Plank Rd Seagrove, NC 27341<br><a href=""https://www.randolphlibrary.org/"" target=""_blank"">Website</a><br>"
"298","Roanoke Rapids Public Library","Library","319 Roanoke Ave Roanoke Rapids, NC 27870","https://www.youseemore.com/roanokerapids/","(252) 533-2890",36.46751077,-77.6515,"Free",NA,"Library","<B>Roanoke Rapids Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>319 Roanoke Ave Roanoke Rapids, NC 27870<br><a href=""https://www.youseemore.com/roanokerapids/"" target=""_blank"">Website</a><br>"
"299","McMillan Memorial Library","Library","205 E 2nd Ave Red Springs, NC 28377","https://www.robesoncountylibrary.org/","(910) 843-4205",34.81770377,-79.1809,"Free",NA,"Library","<B>McMillan Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>205 E 2nd Ave Red Springs, NC 28377<br><a href=""https://www.robesoncountylibrary.org/"" target=""_blank"">Website</a><br>"
"300","Gilbert Patterson Memorial Public Library","Library","210 N Florence St Maxton, NC 28364","https://www.robesoncountylibrary.org/","(910) 844-3884",34.73850749,-79.3499,"Free",NA,"Library","<B>Gilbert Patterson Memorial Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>210 N Florence St Maxton, NC 28364<br><a href=""https://www.robesoncountylibrary.org/"" target=""_blank"">Website</a><br>"
"301","Fairmont Public Library","Library","105 S Main St Fairmont, NC 28340","https://www.robesoncountylibrary.org/","(910) 628-9331",34.49793745,-79.1143,"Free",NA,"Library","<B>Fairmont Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>105 S Main St Fairmont, NC 28340<br><a href=""https://www.robesoncountylibrary.org/"" target=""_blank"">Website</a><br>"
"302","Pembroke Public Library","Library","413 S Blaine St Pembroke, NC 28372","https://www.robesoncountylibrary.org/","(910) 521-1554",34.67649311,-79.193,"Free",NA,"Library","<B>Pembroke Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>413 S Blaine St Pembroke, NC 28372<br><a href=""https://www.robesoncountylibrary.org/"" target=""_blank"">Website</a><br>"
"303","Robeson County Public Library (Main)","Library","101 N Chestnut St Lumberton, NC 28358","https://www.robesoncountylibrary.org/","(910) 738-4859",34.61720185,-79.0079,"Free",NA,"Library","<B>Robeson County Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>101 N Chestnut St Lumberton, NC 28358<br><a href=""https://www.robesoncountylibrary.org/"" target=""_blank"">Website</a><br>"
"304","Rowland Public Library","Library","113 E Main St Rowland, NC 28383","https://www.robesoncountylibrary.org/","(910) 422-3996",34.5361351,-79.2902,"Free",NA,"Library","<B>Rowland Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>113 E Main St Rowland, NC 28383<br><a href=""https://www.robesoncountylibrary.org/"" target=""_blank"">Website</a><br>"
"305","Robeson County Public Library Bookmobile","Library","101 N Chestnut St Lumberton, NC 28358","https://www.robesoncountylibrary.org/","(910) 738-4859",34.61720185,-79.0079,"Free",NA,"Library","<B>Robeson County Public Library Bookmobile</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>101 N Chestnut St Lumberton, NC 28358<br><a href=""https://www.robesoncountylibrary.org/"" target=""_blank"">Website</a><br>"
"306","St. Pauls Public Library","Library","221 W Broad St Saint Pauls, NC 28384","https://www.robesoncountylibrary.org/","(910) 865-4002",34.80677102,-78.9728,"Free",NA,"Library","<B>St. Pauls Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>221 W Broad St Saint Pauls, NC 28384<br><a href=""https://www.robesoncountylibrary.org/"" target=""_blank"">Website</a><br>"
"307","Eden Branch Library","Library","598 S Pierce St Eden, NC 27288","https://rcpl.libguides.com/EdenLibrary/Home","(336) 623-3168",36.49409597,-79.7366,"Free",NA,"Library","<B>Eden Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>598 S Pierce St Eden, NC 27288<br><a href=""https://rcpl.libguides.com/EdenLibrary/Home"" target=""_blank"">Website</a><br>"
"308","Madison-Mayodan Public Library","Library","611 Burton St Madison, NC 27025","https://rcpl.libguides.com/Madison-MayodanLibrary/Home","(336) 548-6553",36.40189113,-79.9708,"Free",NA,"Library","<B>Madison-Mayodan Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>611 Burton St Madison, NC 27025<br><a href=""https://rcpl.libguides.com/Madison-MayodanLibrary/Home"" target=""_blank"">Website</a><br>"
"309","Reidsville Branch Library","Library","204 W Morehead St Reidsville, NC 27320","https://rcpl.libguides.com/ReidsvilleLibrary/Home","(336) 349-8476",36.36164368,-79.6644,"Free",NA,"Library","<B>Reidsville Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>204 W Morehead St Reidsville, NC 27320<br><a href=""https://rcpl.libguides.com/ReidsvilleLibrary/Home"" target=""_blank"">Website</a><br>"
"310","Stoneville Branch Library","Library","201 E Main St Stoneville, NC 27048","https://rcpl.libguides.com/StonevilleLibrary/Home","(336) 573-9040",36.46652438,-79.9055,"Free",NA,"Library","<B>Stoneville Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>201 E Main St Stoneville, NC 27048<br><a href=""https://rcpl.libguides.com/StonevilleLibrary/Home"" target=""_blank"">Website</a><br>"
"311","East Branch Library","Library","110 Broad St Rockwell, NC 28138","https://www.rowancountync.gov/307/library","(704) 216-7838",35.55218641,-80.4053,"Free",NA,"Library","<B>East Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>110 Broad St Rockwell, NC 28138<br><a href=""https://www.rowancountync.gov/307/library"" target=""_blank"">Website</a><br>"
"312","Rowan Public Library (Main)","Library","201 W Fisher St Salisbury, NC 28144","https://www.rowancountync.gov/307/library","(704) 216-8228",35.66746169,-80.4722,"Free",NA,"Library","<B>Rowan Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>201 W Fisher St Salisbury, NC 28144<br><a href=""https://www.rowancountync.gov/307/library"" target=""_blank"">Website</a><br>"
"313","Rowan Public Library Bookmobile","Library","201 W Fisher St Salisbury, NC 28144","https://www.rowancountync.gov/307/library","(704) 216-8270",35.66746169,-80.4722,"Free",NA,"Library","<B>Rowan Public Library Bookmobile</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>201 W Fisher St Salisbury, NC 28144<br><a href=""https://www.rowancountync.gov/307/library"" target=""_blank"">Website</a><br>"
"314","South Rowan Regional Library","Library","920 Kimball Rd China Grove, NC 28088","https://www.rowancountync.gov/307/library","(704) 216-7727",35.56597265,-80.6023,"Free",NA,"Library","<B>South Rowan Regional Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>920 Kimball Rd China Grove, NC 28088<br><a href=""https://www.rowancountync.gov/307/library"" target=""_blank"">Website</a><br>"
"315","Haynes Public Library","Library","141 N Main St, Ste 110 Henrietta, NC 28076","https://www.rutherfordcountylibrary.org/","(828) 288-4039",35.26927838,-81.7911,"Free",NA,"Library","<B>Haynes Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>141 N Main St, Ste 110 Henrietta, NC 28076<br><a href=""https://www.rutherfordcountylibrary.org/"" target=""_blank"">Website</a><br>"
"316","Mountains Branch Library","Library","150 Bills Creek Rd Lake Lure, NC 28746","https://www.rutherfordcountylibrary.org/","(828) 287-6392",35.42541077,-82.1625,"Free",NA,"Library","<B>Mountains Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>150 Bills Creek Rd Lake Lure, NC 28746<br><a href=""https://www.rutherfordcountylibrary.org/"" target=""_blank"">Website</a><br>"
"317","Rutherford County Library (Main)","Library","255 Callahan Koon Rd Spindale, NC 28160","https://www.rutherfordcountylibrary.org/","(828) 287-6115",35.35205581,-81.911,"Free",NA,"Library","<B>Rutherford County Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>255 Callahan Koon Rd Spindale, NC 28160<br><a href=""https://www.rutherfordcountylibrary.org/"" target=""_blank"">Website</a><br>"
"318","Bryan Memorial Library","Library","302 W Weeksdale St Newton Grove, NC 28366","https://www.sampsonnc.com/departments/library_services/","(910) 594-1260",35.24289323,-78.3559,"Free",NA,"Library","<B>Bryan Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>302 W Weeksdale St Newton Grove, NC 28366<br><a href=""https://www.sampsonnc.com/departments/library_services/"" target=""_blank"">Website</a><br>"
"319","Miriam B. Lamb Memorial Library","Library","144 S Church Ave Garland, NC 28441","https://www.sampsonnc.com/departments/library_services/","(910) 529-2441",34.78555885,-78.3965,"Free",NA,"Library","<B>Miriam B. Lamb Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>144 S Church Ave Garland, NC 28441<br><a href=""https://www.sampsonnc.com/departments/library_services/"" target=""_blank"">Website</a><br>"
"320","Roseboro Public Library","Library","300 W Roseboro St Roseboro, NC 28382","https://www.sampsonnc.com/departments/library_services/","(910) 525-5436",34.95217867,-78.5128,"Free",NA,"Library","<B>Roseboro Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>300 W Roseboro St Roseboro, NC 28382<br><a href=""https://www.sampsonnc.com/departments/library_services/"" target=""_blank"">Website</a><br>"
"321","J.C. Holliday Library (Main)","Library","217 Graham St Clinton, NC 28328","https://www.sampsonnc.com/departments/library_services/","(910) 592-4153",34.99730784,-78.3204,"Free",NA,"Library","<B>J.C. Holliday Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>217 Graham St Clinton, NC 28328<br><a href=""https://www.sampsonnc.com/departments/library_services/"" target=""_blank"">Website</a><br>"
"322","Allen Library","Library","307 Page St Biscoe, NC 27209","https://srls.libguides.com/","(910) 428-2551",35.36381629,-79.7806,"Free",NA,"Library","<B>Allen Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>307 Page St Biscoe, NC 27209<br><a href=""https://srls.libguides.com/"" target=""_blank"">Website</a><br>"
"323","Currie Memorial Library","Library","138 S School St Candor, NC 27229","https://srls.libguides.com/","(910) 974-4033",35.29424943,-79.7466,"Free",NA,"Library","<B>Currie Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>138 S School St Candor, NC 27229<br><a href=""https://srls.libguides.com/"" target=""_blank"">Website</a><br>"
"324","Hamlet Public Library","Library","302 Main St Hamlet, NC 28345","https://srls.libguides.com/","(910) 582-3477",34.88575681,-79.7037,"Free",NA,"Library","<B>Hamlet Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>302 Main St Hamlet, NC 28345<br><a href=""https://srls.libguides.com/"" target=""_blank"">Website</a><br>"
"325","Hampton B. Allen Library","Library","120 S Greene St Wadesboro, NC 28170","https://srls.libguides.com/","(704) 694-5177",34.96605832,-80.0769,"Free",NA,"Library","<B>Hampton B. Allen Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>120 S Greene St Wadesboro, NC 28170<br><a href=""https://srls.libguides.com/"" target=""_blank"">Website</a><br>"
"326","Hoke County Public Library","Library","334 N Main St Raeford, NC 28376","https://srls.libguides.com/","(910) 875-2502",34.98366667,-79.224,"Free",NA,"Library","<B>Hoke County Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>334 N Main St Raeford, NC 28376<br><a href=""https://srls.libguides.com/"" target=""_blank"">Website</a><br>"
"327","Kemp Sugg Memorial Library","Library","279 2nd St Ellerbe, NC 28338","https://srls.libguides.com/","(910) 652-6130",35.07314788,-79.7625,"Free",NA,"Library","<B>Kemp Sugg Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>279 2nd St Ellerbe, NC 28338<br><a href=""https://srls.libguides.com/"" target=""_blank"">Website</a><br>"
"328","Leath Memorial Library","Library","412 E Franklin St Rockingham, NC 28379","https://srls.libguides.com/","(910) 895-6337",34.93848762,-79.7707,"Free",NA,"Library","<B>Leath Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>412 E Franklin St Rockingham, NC 28379<br><a href=""https://srls.libguides.com/"" target=""_blank"">Website</a><br>"
"329","Montgomery County Library","Library","215 W Main St Troy, NC 27371","https://srls.libguides.com/","(910) 572-1311",35.35858676,-79.8949,"Free",NA,"Library","<B>Montgomery County Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>215 W Main St Troy, NC 27371<br><a href=""https://srls.libguides.com/"" target=""_blank"">Website</a><br>"
"330","Moore County Library","Library","101 Saunders St Carthage, NC 28327","https://srls.libguides.com/","(910) 947-5335",35.34487937,-79.4179,"Free",NA,"Library","<B>Moore County Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>101 Saunders St Carthage, NC 28327<br><a href=""https://srls.libguides.com/"" target=""_blank"">Website</a><br>"
"331","Mount Gilead Library","Library","110 W Allenton St Mount Gilead, NC 27306","https://srls.libguides.com/","(910) 439-6651",35.21482628,-80.0015,"Free",NA,"Library","<B>Mount Gilead Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>110 W Allenton St Mount Gilead, NC 27306<br><a href=""https://srls.libguides.com/"" target=""_blank"">Website</a><br>"
"332","Page Memorial Library","Library","100 S Poplar St Aberdeen, NC 28315","https://srls.libguides.com/","(910) 944-1200",35.13115468,-79.4289,"Free",NA,"Library","<B>Page Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>100 S Poplar St Aberdeen, NC 28315<br><a href=""https://srls.libguides.com/"" target=""_blank"">Website</a><br>"
"333","Pinebluff Public Library","Library","305 E Baltimore Ave Pinebluff, NC 28373","https://srls.libguides.com/","(910) 281-3004",35.10879847,-79.4683,"Free",NA,"Library","<B>Pinebluff Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>305 E Baltimore Ave Pinebluff, NC 28373<br><a href=""https://srls.libguides.com/"" target=""_blank"">Website</a><br>"
"334","Robbins Area Library","Library","161 E Magnolia Dr Robbins, NC 27325","https://srls.libguides.com/","(910) 948-4000",35.43178834,-79.5874,"Free",NA,"Library","<B>Robbins Area Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>161 E Magnolia Dr Robbins, NC 27325<br><a href=""https://srls.libguides.com/"" target=""_blank"">Website</a><br>"
"335","Star Branch Library","Library","222 S Main St Star, NC 27356","https://srls.libguides.com/","(910) 428-2338",35.39644676,-79.7844,"Free",NA,"Library","<B>Star Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>222 S Main St Star, NC 27356<br><a href=""https://srls.libguides.com/"" target=""_blank"">Website</a><br>"
"336","Vass Area Library","Library","128 Seaboard St Vass, NC 28394","https://srls.libguides.com/","(910) 245-2200",35.25603944,-79.2818,"Free",NA,"Library","<B>Vass Area Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>128 Seaboard St Vass, NC 28394<br><a href=""https://srls.libguides.com/"" target=""_blank"">Website</a><br>"
"337","Scotland County Memorial Library","Library","312 W Church St Laurinburg, NC 28352","https://www.scotlandcounty.org/188/library","(910) 276-0563",34.77508424,-79.4653,"Free",NA,"Library","<B>Scotland County Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>312 W Church St Laurinburg, NC 28352<br><a href=""https://www.scotlandcounty.org/188/library"" target=""_blank"">Website</a><br>"
"338","Scotland County Memorial Library Bookmobile","Library","312 W Church St Laurinburg, NC 28352","https://www.scotlandcounty.org/188/library","(910) 276-0563",34.77508424,-79.4653,"Free",NA,"Library","<B>Scotland County Memorial Library Bookmobile</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>312 W Church St Laurinburg, NC 28352<br><a href=""https://www.scotlandcounty.org/188/library"" target=""_blank"">Website</a><br>"
"339","Blount Library","Library","201 Ives St Bethel, NC 27812","https://www.sheppardlibrary.org/home","(252) 825-0782",35.80852695,-77.379,"Free",NA,"Library","<B>Blount Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>201 Ives St Bethel, NC 27812<br><a href=""https://www.sheppardlibrary.org/home"" target=""_blank"">Website</a><br>"
"340","Winterville Public Library","Library","2613 Railroad St Winterville, NC 28590","https://www.sheppardlibrary.org/home","(252) 756-1786",35.52971656,-77.4015,"Free",NA,"Library","<B>Winterville Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>2613 Railroad St Winterville, NC 28590<br><a href=""https://www.sheppardlibrary.org/home"" target=""_blank"">Website</a><br>"
"341","Carver Branch Library","Library","618 W 14th Ave Greenville, NC 27834","https://www.sheppardlibrary.org/home","(252) 329-4583",35.61121097,-77.3873,"Free",NA,"Library","<B>Carver Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>618 W 14th Ave Greenville, NC 27834<br><a href=""https://www.sheppardlibrary.org/home"" target=""_blank"">Website</a><br>"
"342","East Branch Library","Library","2000 Cedar Ln Greenville, NC 27858","https://www.sheppardlibrary.org/home","(252) 329-4582",35.59540304,-77.3428,"Free",NA,"Library","<B>East Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>2000 Cedar Ln Greenville, NC 27858<br><a href=""https://www.sheppardlibrary.org/home"" target=""_blank"">Website</a><br>"
"343","Sheppard Memorial Library (Main)","Library","530 S Evans St Greenville, NC 27858","https://www.sheppardlibrary.org/home","(252) 329-4580",35.61018047,-77.3734,"Free",NA,"Library","<B>Sheppard Memorial Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>530 S Evans St Greenville, NC 27858<br><a href=""https://www.sheppardlibrary.org/home"" target=""_blank"">Website</a><br>"
"344","Pitt County Bookmobile","Library","530 S Evans St Greenville, NC 27858","https://www.sheppardlibrary.org/home","(252) 329-4251",35.61018047,-77.3734,"Free",NA,"Library","<B>Pitt County Bookmobile</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>530 S Evans St Greenville, NC 27858<br><a href=""https://www.sheppardlibrary.org/home"" target=""_blank"">Website</a><br>"
"345","Southern Pines Public Library","Library","170 W Connecticut Ave Southern Pines, NC 28387","https://www.southernpines.net/399/library-and-information-technology-servi","(910) 692-8235",35.17548473,-79.3895,"Free",NA,"Library","<B>Southern Pines Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>170 W Connecticut Ave Southern Pines, NC 28387<br><a href=""https://www.southernpines.net/399/library-and-information-technology-servi"" target=""_blank"">Website</a><br>"
"346","Badin Branch Library","Library","62 Pine St Badin, NC 28009","https://www.stanlycountylibrary.org/","(704) 423-3218",35.40579752,-80.1111,"Free",NA,"Library","<B>Badin Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>62 Pine St Badin, NC 28009<br><a href=""https://www.stanlycountylibrary.org/"" target=""_blank"">Website</a><br>"
"347","Locust Branch Library","Library","213 Town Centre Dr Locust, NC 28097","https://www.stanlycountylibrary.org/","(704) 888-0103",35.25929643,-80.4317,"Free",NA,"Library","<B>Locust Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>213 Town Centre Dr Locust, NC 28097<br><a href=""https://www.stanlycountylibrary.org/"" target=""_blank"">Website</a><br>"
"348","Norwood Branch Library","Library","207 Pee Dee Ave Norwood, NC 28128","https://www.stanlycountylibrary.org/","(704) 474-3625",35.22582871,-80.1192,"Free",NA,"Library","<B>Norwood Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>207 Pee Dee Ave Norwood, NC 28128<br><a href=""https://www.stanlycountylibrary.org/"" target=""_blank"">Website</a><br>"
"349","Oakboro Branch Library","Library","214 S Main St Oakboro, NC 28129","https://www.stanlycountylibrary.org/","(704) 485-4310",35.22256166,-80.3246,"Free",NA,"Library","<B>Oakboro Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>214 S Main St Oakboro, NC 28129<br><a href=""https://www.stanlycountylibrary.org/"" target=""_blank"">Website</a><br>"
"350","Stanly County Public Library (Main)","Library","133 E Main St Albemarle, NC 28001","https://www.stanlycountylibrary.org/","(704) 986-3765",35.35037965,-80.1975,"Free",NA,"Library","<B>Stanly County Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>133 E Main St Albemarle, NC 28001<br><a href=""https://www.stanlycountylibrary.org/"" target=""_blank"">Website</a><br>"
"351","Transylvania County Library","Library","212 S Gaston St Brevard, NC 28712","https://library.transylvaniacounty.org/","(828) 884-3151",35.22972269,-82.7355,"Free",NA,"Library","<B>Transylvania County Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>212 S Gaston St Brevard, NC 28712<br><a href=""https://library.transylvaniacounty.org/"" target=""_blank"">Website</a><br>"
"352","Transylvania County Library Bookmobile","Library","212 S Gaston St Brevard, NC 28712","https://library.transylvaniacounty.org/","(828) 884-3151",35.22972269,-82.7355,"Free",NA,"Library","<B>Transylvania County Library Bookmobile</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>212 S Gaston St Brevard, NC 28712<br><a href=""https://library.transylvaniacounty.org/"" target=""_blank"">Website</a><br>"
